序号,基金,停牌股占比,股票占比,停牌股在股票中占比
1470,http://fund.eastmoney.com/001703.html,4.55,93.24999999999999,4.8275862068965525
1471,http://fund.eastmoney.com/001704.html,0,5.640000000000001,0
1472,http://fund.eastmoney.com/001705.html,3.05,64.44000000000004,4.660757946210266
1473,http://fund.eastmoney.com/001706.html,0.32,8.249999999999998,3.45945945945946
1475,http://fund.eastmoney.com/001708.html,0,76.44000000000003,0
1476,http://fund.eastmoney.com/001709.html,0,14.520000000000001,0
1477,http://fund.eastmoney.com/001710.html,0.35,8.609999999999998,3.642039542143601
1478,http://fund.eastmoney.com/001711.html,0.35,8.609999999999998,3.642039542143601
1479,http://fund.eastmoney.com/001712.html,0,74.96000000000002,0
1480,http://fund.eastmoney.com/001713.html,0.19,0.19,15.966386554621849
1481,http://fund.eastmoney.com/001714.html,0,90.52000000000002,0
1483,http://fund.eastmoney.com/001716.html,1.16,74.53000000000004,1.535813584006354
1482,http://fund.eastmoney.com/001715.html,0.59,11.200000000000001,4.836065573770491
1484,http://fund.eastmoney.com/001717.html,0,83.70000000000002,0
1485,http://fund.eastmoney.com/001718.html,0,87.55,0
1486,http://fund.eastmoney.com/001719.html,0.88,87.07000000000002,0.999205177699557
1487,http://fund.eastmoney.com/001720.html,0,13.7,0
1488,http://fund.eastmoney.com/001721.html,0.43,24.040000000000006,1.7172523961661337
1489,http://fund.eastmoney.com/001722.html,0,22.890000000000008,0
1490,http://fund.eastmoney.com/001723.html,7.9399999999999995,91.64,8.570811744386873
1491,http://fund.eastmoney.com/001724.html,0,11.709999999999996,0
1492,http://fund.eastmoney.com/001725.html,0,59.459999999999994,0
1493,http://fund.eastmoney.com/001726.html,0,91.54000000000003,0
1494,http://fund.eastmoney.com/001727.html,0,20.54000000000001,0
1495,http://fund.eastmoney.com/001728.html,1.18,59.849999999999994,1.9391947411668038
1496,http://fund.eastmoney.com/001729.html,0,43.89999999999999,0
1497,http://fund.eastmoney.com/001730.html,0,88.74,0
1500,http://fund.eastmoney.com/001733.html,2.46,94.77,2.5686540670356064
1501,http://fund.eastmoney.com/001734.html,0.49,72.20000000000003,0.6693989071038249
1502,http://fund.eastmoney.com/001735.html,0.49,72.20000000000003,0.6693989071038249
1504,http://fund.eastmoney.com/001739.html,0,1.25,0
1505,http://fund.eastmoney.com/001740.html,0,93.71000000000005,0
1503,http://fund.eastmoney.com/001736.html,0.6,82.17999999999996,0.7213272421255112
1506,http://fund.eastmoney.com/001741.html,0.7100000000000001,74.56000000000003,0.9396506087877182
1507,http://fund.eastmoney.com/001742.html,0.7100000000000001,74.56000000000003,0.9396506087877182
1508,http://fund.eastmoney.com/001743.html,0.23,7.829999999999997,2.60475651189128
1509,http://fund.eastmoney.com/001744.html,2.12,42.009999999999984,4.929086259009535
1513,http://fund.eastmoney.com/001751.html,0.77,15.920000000000003,4.550827423167848
1514,http://fund.eastmoney.com/001752.html,0.77,15.920000000000003,4.550827423167848
1515,http://fund.eastmoney.com/001753.html,0,76.62,0
1516,http://fund.eastmoney.com/001754.html,0,90.35999999999999,0
1517,http://fund.eastmoney.com/001755.html,0,8.66,0
1518,http://fund.eastmoney.com/001756.html,0,7.720000000000001,0
1519,http://fund.eastmoney.com/001757.html,0,14.39,0
1520,http://fund.eastmoney.com/001758.html,1.84,93.34000000000006,1.950392198431205
1521,http://fund.eastmoney.com/001759.html,3.2,90.15,3.5106966538672517
1522,http://fund.eastmoney.com/001760.html,0,10.290000000000001,0
1523,http://fund.eastmoney.com/001761.html,0,11.959999999999999,0
1524,http://fund.eastmoney.com/001762.html,0,11.959999999999999,0
1525,http://fund.eastmoney.com/001763.html,0.34,85.66000000000001,0.392337872144011
1526,http://fund.eastmoney.com/001764.html,0,95.66999999999997,0
1527,http://fund.eastmoney.com/001765.html,0.24,30.210000000000008,0.7689842999038767
1528,http://fund.eastmoney.com/001766.html,0.32000000000000006,91.70000000000005,0.3451995685005393
1530,http://fund.eastmoney.com/001770.html,0.24,30.210000000000008,0.7689842999038767
1532,http://fund.eastmoney.com/001772.html,1.7200000000000002,44.359999999999985,3.7918871252204602
1533,http://fund.eastmoney.com/001773.html,0.03,18.040000000000028,0.1575630252100838
1534,http://fund.eastmoney.com/001774.html,0.03,18.040000000000028,0.1575630252100838
1535,http://fund.eastmoney.com/001775.html,0,20.320000000000004,0
1537,http://fund.eastmoney.com/001777.html,0,13.18,0
1538,http://fund.eastmoney.com/001778.html,0,13.18,0
1539,http://fund.eastmoney.com/001779.html,0,17.97,0
1541,http://fund.eastmoney.com/001781.html,0,81.24,0
1542,http://fund.eastmoney.com/001782.html,2.26,45.88999999999999,4.819791000213265
1546,http://fund.eastmoney.com/001786.html,0,42.21999999999998,0
1551,http://fund.eastmoney.com/001791.html,0.32,73.7600000000001,0.42803638309256226
1552,http://fund.eastmoney.com/001792.html,0.32,73.7600000000001,0.42803638309256226
1554,http://fund.eastmoney.com/001795.html,4.37,86.74000000000004,4.980624572600864
1555,http://fund.eastmoney.com/001796.html,0,20.660000000000007,0
1556,http://fund.eastmoney.com/001797.html,3.77,33.290000000000006,10.994459025955086
1557,http://fund.eastmoney.com/001798.html,0,19.84,0
1558,http://fund.eastmoney.com/001799.html,0,19.84,0
1559,http://fund.eastmoney.com/001800.html,5.3,8.340000000000002,56.745182012847955
1560,http://fund.eastmoney.com/001801.html,0,13.439999999999998,0
1561,http://fund.eastmoney.com/001802.html,0,7.3999999999999995,0
1562,http://fund.eastmoney.com/001803.html,0,7.3999999999999995,0
1565,http://fund.eastmoney.com/001808.html,0,86.82999999999998,0
1566,http://fund.eastmoney.com/001809.html,0,64.25,0
1567,http://fund.eastmoney.com/001810.html,0.1,83.01999999999997,0.11901928112354206
1568,http://fund.eastmoney.com/001811.html,0,87.77000000000001,0
1570,http://fund.eastmoney.com/001813.html,0,7.7299999999999995,0
1571,http://fund.eastmoney.com/001814.html,0.26,8.74,2.6694045174537986
1572,http://fund.eastmoney.com/001815.html,0,94.73999999999998,0
1573,http://fund.eastmoney.com/001816.html,0,15.44,0
1579,http://fund.eastmoney.com/001822.html,5.68,62.739999999999974,8.911201757138379
1580,http://fund.eastmoney.com/001823.html,0,15.820000000000002,0
1581,http://fund.eastmoney.com/001824.html,0,78.49,0
1582,http://fund.eastmoney.com/001825.html,0,31.690000000000005,0
1584,http://fund.eastmoney.com/001827.html,10.77,92.67999999999998,11.496584116140054
1585,http://fund.eastmoney.com/001829.html,11.230000000000002,94.56999999999998,11.750549335565559
1586,http://fund.eastmoney.com/001830.html,0,92.92000000000002,0
1588,http://fund.eastmoney.com/001834.html,0.5700000000000001,30.409999999999986,1.8147086914995234
1589,http://fund.eastmoney.com/001837.html,0,101.80000000000003,0
1590,http://fund.eastmoney.com/001838.html,0.060000000000000005,94.01000000000006,0.0631512472371329
1591,http://fund.eastmoney.com/001839.html,1.47,67.42999999999999,2.1481806225339763
1592,http://fund.eastmoney.com/001840.html,0.72,13.789999999999994,4.868154158215012
1593,http://fund.eastmoney.com/001841.html,0.72,13.789999999999994,4.868154158215012
1596,http://fund.eastmoney.com/001844.html,2.26,45.88999999999999,4.819791000213265
1597,http://fund.eastmoney.com/001845.html,0,6.329999999999999,0
1598,http://fund.eastmoney.com/001846.html,0,9.959999999999999,0
1601,http://fund.eastmoney.com/001849.html,1.3,94.84999999999995,1.3562858633281176
1602,http://fund.eastmoney.com/001850.html,0,30.11000000000001,0
1603,http://fund.eastmoney.com/001851.html,0,4.53,0
1604,http://fund.eastmoney.com/001852.html,0,50.03,0
1606,http://fund.eastmoney.com/001854.html,0,14.31,0
1607,http://fund.eastmoney.com/001855.html,0,14.31,0
1609,http://fund.eastmoney.com/001858.html,0,0.91,0
1612,http://fund.eastmoney.com/001861.html,0,79.5,0
1613,http://fund.eastmoney.com/001862.html,0,19.3,0
1614,http://fund.eastmoney.com/001863.html,0,19.3,0
1615,http://fund.eastmoney.com/001864.html,0,69.10999999999999,0
1616,http://fund.eastmoney.com/001865.html,0,82.87000000000002,0
1617,http://fund.eastmoney.com/001866.html,0.46,32.50999999999999,1.372724559832886
1620,http://fund.eastmoney.com/001869.html,1.34,72.08000000000003,1.8336070060207985
1623,http://fund.eastmoney.com/001872.html,0,2.1,0
1625,http://fund.eastmoney.com/001874.html,0,92.71999999999997,0
1626,http://fund.eastmoney.com/001875.html,0,90.77000000000001,0
1628,http://fund.eastmoney.com/001877.html,0,94.47,0
1629,http://fund.eastmoney.com/001878.html,0,90.88000000000002,0
1631,http://fund.eastmoney.com/001880.html,3.15,18.15,16.449086161879897
1632,http://fund.eastmoney.com/001881.html,0,90.80999999999997,0
1633,http://fund.eastmoney.com/001882.html,0.07,87.39,0.07919447901346308
1634,http://fund.eastmoney.com/001883.html,0,90.03000000000004,0
1636,http://fund.eastmoney.com/001885.html,0,68.82,0
1637,http://fund.eastmoney.com/001886.html,2.95,79.02000000000004,3.6865783554111453
1638,http://fund.eastmoney.com/001887.html,4.37,51,8.403846153846153
1639,http://fund.eastmoney.com/001888.html,0,70.67999999999999,0
1641,http://fund.eastmoney.com/001890.html,0,90.31999999999998,0
1642,http://fund.eastmoney.com/001891.html,0.85,48.04,1.7332789559543231
1643,http://fund.eastmoney.com/001892.html,0,68.86000000000003,0
1648,http://fund.eastmoney.com/001897.html,0.73,90.22000000000003,0.8002631001973249
1650,http://fund.eastmoney.com/001899.html,3.99,93.70999999999997,4.212860310421288
1651,http://fund.eastmoney.com/001901.html,0,17.37,0
1652,http://fund.eastmoney.com/001902.html,0,17.37,0
1653,http://fund.eastmoney.com/001903.html,0,8.06,0
1654,http://fund.eastmoney.com/001904.html,0,8.06,0
1655,http://fund.eastmoney.com/001905.html,0,0.35,0
1657,http://fund.eastmoney.com/001907.html,0.22,10.13,1.976639712488769
1658,http://fund.eastmoney.com/001908.html,0.22,10.13,1.976639712488769
1660,http://fund.eastmoney.com/001910.html,0.9000000000000001,58.89000000000001,1.502755050926699
1663,http://fund.eastmoney.com/001914.html,0,0.71,0
1664,http://fund.eastmoney.com/001915.html,0,91.86000000000003,0
1669,http://fund.eastmoney.com/001920.html,0,13.67,0
1670,http://fund.eastmoney.com/001921.html,0,13.67,0
1671,http://fund.eastmoney.com/001922.html,1.7200000000000002,5.120000000000001,28.104575163398692
1672,http://fund.eastmoney.com/001923.html,0,27.23000000000001,0
1673,http://fund.eastmoney.com/001924.html,9.03,93.76999999999998,9.528331750553974
1676,http://fund.eastmoney.com/001927.html,0.59,83.02000000000005,0.7022137586288975
1677,http://fund.eastmoney.com/001928.html,0.59,83.02000000000005,0.7022137586288975
1681,http://fund.eastmoney.com/001932.html,0,0.33,0
1682,http://fund.eastmoney.com/001933.html,0,65.92,0
1687,http://fund.eastmoney.com/001938.html,0,89.52000000000001,0
1688,http://fund.eastmoney.com/001939.html,0,12.819999999999999,0
1689,http://fund.eastmoney.com/001940.html,2.99,78.12000000000002,3.7790697674418596
1691,http://fund.eastmoney.com/001942.html,0,34.35,0
1692,http://fund.eastmoney.com/001943.html,0,34.35,0
1695,http://fund.eastmoney.com/001947.html,0.07,15.880000000000003,0.4146919431279621
1696,http://fund.eastmoney.com/001948.html,0,9.969999999999999,0
1697,http://fund.eastmoney.com/001949.html,0,9.969999999999999,0
1699,http://fund.eastmoney.com/001951.html,0.68,53.01000000000003,1.2590261062766146
1702,http://fund.eastmoney.com/001954.html,2.51,46.339999999999996,5.302070130967469
1703,http://fund.eastmoney.com/001955.html,0,87.74000000000007,0
1704,http://fund.eastmoney.com/001956.html,0,93.86,0
1705,http://fund.eastmoney.com/001959.html,5.090000000000001,85.28000000000003,5.899397311080203
1712,http://fund.eastmoney.com/001967.html,0,78.78,0
1715,http://fund.eastmoney.com/001970.html,0,45.77,0
1717,http://fund.eastmoney.com/001972.html,0,75.58000000000001,0
1719,http://fund.eastmoney.com/001974.html,0,94.66000000000004,0
1720,http://fund.eastmoney.com/001975.html,0,83.99000000000004,0
1722,http://fund.eastmoney.com/001978.html,0,65.14999999999999,0
1723,http://fund.eastmoney.com/001979.html,2.11,82.77000000000007,2.518801480243522
1726,http://fund.eastmoney.com/001983.html,5.36,92.04000000000008,5.760963026655197
1727,http://fund.eastmoney.com/001984.html,0,85.95999999999998,0
1728,http://fund.eastmoney.com/001985.html,2.01,94.57000000000006,2.1031704509783387
1729,http://fund.eastmoney.com/001986.html,0,90.09000000000002,0
1733,http://fund.eastmoney.com/001990.html,2.0399999999999996,76.97999999999995,2.6160553988202118
1738,http://fund.eastmoney.com/001997.html,1.16,74.53000000000004,1.535813584006354
1739,http://fund.eastmoney.com/001998.html,0.59,11.200000000000001,4.836065573770491
1741,http://fund.eastmoney.com/002000.html,0.43,24.080000000000005,1.7145135566188194
1742,http://fund.eastmoney.com/002001.html,4.140000000000001,59.59000000000002,6.83281069483413
1746,http://fund.eastmoney.com/002005.html,0,23.98,0
1747,http://fund.eastmoney.com/002006.html,0,19.930000000000007,0
1748,http://fund.eastmoney.com/002007.html,0,11.919999999999996,0
1750,http://fund.eastmoney.com/002009.html,0,9.38,0
1751,http://fund.eastmoney.com/002010.html,0,9.38,0
1752,http://fund.eastmoney.com/002011.html,10.479999999999999,73.32000000000002,14.101184068891273
1754,http://fund.eastmoney.com/002013.html,0,10.629999999999999,0
1755,http://fund.eastmoney.com/002014.html,0,10.629999999999999,0
1756,http://fund.eastmoney.com/002015.html,0,13.260000000000002,0
1757,http://fund.eastmoney.com/002016.html,0,13.260000000000002,0
1758,http://fund.eastmoney.com/002017.html,0.01,19.320000000000007,0.04921259842519683
1761,http://fund.eastmoney.com/002020.html,2.51,37.41,6.534756573808904
1762,http://fund.eastmoney.com/002021.html,4.24,61.21,6.815624497669185
1763,http://fund.eastmoney.com/002023.html,0.5,37.27999999999999,1.306165099268548
1764,http://fund.eastmoney.com/002024.html,0.5,37.27999999999999,1.306165099268548
1765,http://fund.eastmoney.com/002025.html,0,11.790000000000001,0
1766,http://fund.eastmoney.com/002026.html,0,11.790000000000001,0
1767,http://fund.eastmoney.com/002027.html,0,2.869999999999999,0
1768,http://fund.eastmoney.com/002028.html,0,0.04,0
1769,http://fund.eastmoney.com/002029.html,0,29.770000000000007,0
1770,http://fund.eastmoney.com/002030.html,0.05,28.779999999999998,0.167897918065816
1771,http://fund.eastmoney.com/002031.html,7.21,71.92999999999998,9.886192239133418
1772,http://fund.eastmoney.com/002033.html,0,13.350000000000003,0
1773,http://fund.eastmoney.com/002034.html,0,13.350000000000003,0
1774,http://fund.eastmoney.com/002035.html,0.31,7.819999999999999,3.514739229024943
1775,http://fund.eastmoney.com/002036.html,0,80.37,0
1776,http://fund.eastmoney.com/002037.html,0.24,16.87000000000001,1.3430330162283148
1777,http://fund.eastmoney.com/002038.html,0.24,16.87000000000001,1.3430330162283148
1778,http://fund.eastmoney.com/002039.html,1.1,36.77999999999999,2.9115934356802553
1779,http://fund.eastmoney.com/002040.html,1.1,36.77999999999999,2.9115934356802553
1780,http://fund.eastmoney.com/002041.html,1.67,40.619999999999976,4.012493993272467
1781,http://fund.eastmoney.com/002042.html,1.67,40.619999999999976,4.012493993272467
1782,http://fund.eastmoney.com/002043.html,0,16.68,0
1783,http://fund.eastmoney.com/002045.html,4.35,76.77,5.593416484505593
1784,http://fund.eastmoney.com/002046.html,0,10.940000000000001,0
1785,http://fund.eastmoney.com/002047.html,0,17.390000000000008,0
1787,http://fund.eastmoney.com/002049.html,0.14,11.499999999999996,1.1200000000000006
1789,http://fund.eastmoney.com/002051.html,0.64,12.809999999999997,4.634322954380885
1790,http://fund.eastmoney.com/002052.html,0.44,8.759999999999996,4.508196721311477
1791,http://fund.eastmoney.com/002053.html,0.9500000000000001,18.50999999999999,4.869297796002052
1792,http://fund.eastmoney.com/002054.html,0,8.64,0
1793,http://fund.eastmoney.com/002055.html,0,25.000000000000007,0
1794,http://fund.eastmoney.com/002056.html,0,8.64,0
1795,http://fund.eastmoney.com/002057.html,0,15.32,0
1797,http://fund.eastmoney.com/002059.html,0,28.13000000000001,0
1796,http://fund.eastmoney.com/002058.html,0,15.32,0
1798,http://fund.eastmoney.com/002060.html,3.05,33.17999999999999,8.923346986541839
1799,http://fund.eastmoney.com/002061.html,1.45,28.68000000000001,4.885444743935309
1800,http://fund.eastmoney.com/002062.html,0.23,39.419999999999966,0.5690252350321627
1801,http://fund.eastmoney.com/002063.html,0.95,34.64999999999999,2.6647966339410947
1803,http://fund.eastmoney.com/002065.html,0,13.030000000000001,0
1804,http://fund.eastmoney.com/002066.html,0,13.030000000000001,0
1805,http://fund.eastmoney.com/002067.html,2,90.07000000000004,2.1961128802020413
1806,http://fund.eastmoney.com/002068.html,0.42,28.880000000000003,1.4056224899598393
1807,http://fund.eastmoney.com/002069.html,0.48,61.54000000000005,0.7675087943716016
1808,http://fund.eastmoney.com/002070.html,0.48,61.54000000000005,0.7675087943716016
1809,http://fund.eastmoney.com/002071.html,4.59,93.50000000000007,4.857142857142853
1810,http://fund.eastmoney.com/002072.html,0,86.31000000000006,0
1813,http://fund.eastmoney.com/002075.html,0,12.819999999999999,0
1814,http://fund.eastmoney.com/002076.html,0.24,10.030000000000001,2.1758839528558473
1817,http://fund.eastmoney.com/002079.html,3.45,93.59,3.6473200126863303
1818,http://fund.eastmoney.com/002080.html,13.149999999999999,84.73999999999998,15.337065547002567
1819,http://fund.eastmoney.com/002081.html,0.07,9.42,0.671785028790787
1820,http://fund.eastmoney.com/002082.html,0,94.73999999999998,0
1821,http://fund.eastmoney.com/002083.html,4.39,91.26000000000002,4.758291784088444
1823,http://fund.eastmoney.com/002085.html,0,68.12,0
1822,http://fund.eastmoney.com/002084.html,4.39,91.26000000000002,4.758291784088444
1825,http://fund.eastmoney.com/002087.html,0,11.469999999999995,0
1826,http://fund.eastmoney.com/002088.html,0,11.469999999999995,0
1827,http://fund.eastmoney.com/002089.html,0.49,26.650000000000027,1.7721518987341756
1828,http://fund.eastmoney.com/002090.html,0.49,26.650000000000027,1.7721518987341756
1829,http://fund.eastmoney.com/002091.html,0,22.890000000000015,0
1830,http://fund.eastmoney.com/002092.html,0,36.330000000000005,0
1831,http://fund.eastmoney.com/002093.html,0,36.330000000000005,0
1832,http://fund.eastmoney.com/002094.html,1.29,94.74,1.3473992061834135
1833,http://fund.eastmoney.com/002095.html,0.01,35.77999999999999,0.02718868950516586
1834,http://fund.eastmoney.com/002096.html,0.01,35.77999999999999,0.02718868950516586
1835,http://fund.eastmoney.com/002097.html,1.32,60.58999999999999,2.1432050657574284
1837,http://fund.eastmoney.com/002099.html,0,28.570000000000014,0
1836,http://fund.eastmoney.com/002098.html,1.32,60.58999999999999,2.1432050657574284
1838,http://fund.eastmoney.com/002100.html,0,28.570000000000014,0
1839,http://fund.eastmoney.com/002101.html,0,17.99,0
1840,http://fund.eastmoney.com/002102.html,0,17.99,0
1841,http://fund.eastmoney.com/002103.html,2.06,22.57,8.739923631735257
1842,http://fund.eastmoney.com/002104.html,0,21.76,0
1843,http://fund.eastmoney.com/002105.html,0,21.76,0
1844,http://fund.eastmoney.com/002106.html,0.02,18.650000000000013,0.1017811704834605
1846,http://fund.eastmoney.com/002110.html,0.37,52.35999999999994,0.6934032983508254
1847,http://fund.eastmoney.com/002111.html,0,8.799999999999999,0
1848,http://fund.eastmoney.com/002112.html,0.01,17.40000000000001,0.05434782608695649
1849,http://fund.eastmoney.com/002114.html,0,17.39,0
1850,http://fund.eastmoney.com/002115.html,0,17.39,0
1851,http://fund.eastmoney.com/002116.html,0.01,13.639999999999999,0.06830601092896176
1852,http://fund.eastmoney.com/002117.html,0.01,13.639999999999999,0.06830601092896176
1855,http://fund.eastmoney.com/002120.html,0.01,12.889999999999997,0.07199424046076315
1856,http://fund.eastmoney.com/002121.html,0,88.96000000000004,0
1857,http://fund.eastmoney.com/002123.html,1.82,80.38000000000002,2.236421725239616
1858,http://fund.eastmoney.com/002124.html,4.1499999999999995,89.27999999999999,4.5968099246787775
1861,http://fund.eastmoney.com/002129.html,0,16.780000000000005,0
1862,http://fund.eastmoney.com/002130.html,0,8.75,0
1863,http://fund.eastmoney.com/002131.html,0,8.75,0
1864,http://fund.eastmoney.com/002132.html,6.9,81.25000000000004,8.389057750759875
1865,http://fund.eastmoney.com/002133.html,6.15,72.41999999999997,8.376464178697905
1866,http://fund.eastmoney.com/002134.html,0.85,27.16000000000001,3.018465909090908
1867,http://fund.eastmoney.com/002135.html,0.05,18.06999999999999,0.2621919244887259
1868,http://fund.eastmoney.com/002136.html,0.05,18.06999999999999,0.2621919244887259
1869,http://fund.eastmoney.com/002137.html,0,0.35,0
1873,http://fund.eastmoney.com/002141.html,1.56,30.119999999999997,5.012853470437018
1874,http://fund.eastmoney.com/002142.html,0,79.83000000000006,0
1877,http://fund.eastmoney.com/002145.html,0,1.1700000000000002,0
1876,http://fund.eastmoney.com/002144.html,2.45,33.599999999999966,7.080924855491337
1878,http://fund.eastmoney.com/002146.html,0,29.700000000000003,0
1879,http://fund.eastmoney.com/002147.html,0,29.700000000000003,0
1880,http://fund.eastmoney.com/002148.html,0,24.110000000000003,0
1881,http://fund.eastmoney.com/002149.html,0,8.56,0
1882,http://fund.eastmoney.com/002152.html,1.4600000000000002,73.16000000000003,1.9687162891046384
1883,http://fund.eastmoney.com/002153.html,0,13.500000000000004,0
1884,http://fund.eastmoney.com/002154.html,0,13.500000000000004,0
1886,http://fund.eastmoney.com/002156.html,0.49,21.960000000000004,2.1341463414634143
1887,http://fund.eastmoney.com/002157.html,0.49,21.960000000000004,2.1341463414634143
1888,http://fund.eastmoney.com/002158.html,0,20.660000000000007,0
1890,http://fund.eastmoney.com/002160.html,1.1,78.26000000000003,1.3878374968458234
1892,http://fund.eastmoney.com/002162.html,6.84,32.20999999999998,20.596205962059635
1893,http://fund.eastmoney.com/002163.html,0,32.65999999999998,0
1894,http://fund.eastmoney.com/002164.html,0,15.44,0
1895,http://fund.eastmoney.com/002165.html,0,13.439999999999998,0
1896,http://fund.eastmoney.com/002166.html,2.9699999999999998,27.140000000000008,10.554371002132193
1897,http://fund.eastmoney.com/002167.html,0.36,9.040000000000001,3.5856573705179278
1898,http://fund.eastmoney.com/002168.html,0,91.55000000000005,0
1900,http://fund.eastmoney.com/002170.html,3.3600000000000003,60.45,5.46786004882018
1901,http://fund.eastmoney.com/002172.html,0,26.89999999999999,0
1902,http://fund.eastmoney.com/002173.html,0,86.53,0
1903,http://fund.eastmoney.com/002174.html,2.05,84.40000000000002,2.4004683840749403
1906,http://fund.eastmoney.com/002178.html,1.01,24.58000000000001,3.948397185301015
1907,http://fund.eastmoney.com/002179.html,1.8100000000000003,85.83999999999999,2.084292952556426
1910,http://fund.eastmoney.com/002182.html,3.97,84.41999999999999,4.6476235073753225
1914,http://fund.eastmoney.com/002186.html,0.29,44.689999999999976,0.6347121908513901
1915,http://fund.eastmoney.com/002187.html,0,10.04,0
1917,http://fund.eastmoney.com/002189.html,0,81.79,0
1918,http://fund.eastmoney.com/002190.html,1.68,85.14000000000007,1.9503134432319464
1919,http://fund.eastmoney.com/002191.html,0,84.96000000000001,0
1921,http://fund.eastmoney.com/002193.html,0.9,19.560000000000002,4.3774319066147855
1922,http://fund.eastmoney.com/002194.html,2.89,29.959999999999997,9.334625322997416
1924,http://fund.eastmoney.com/002196.html,0,94.69999999999997,0
1925,http://fund.eastmoney.com/002197.html,2.16,6.3599999999999985,29.347826086956527
1927,http://fund.eastmoney.com/002199.html,15.910000000000004,93.08,16.91113945578232
1934,http://fund.eastmoney.com/002207.html,0,92.76000000000002,0
1935,http://fund.eastmoney.com/002208.html,0.27,6.139999999999996,3.781512605042019
1936,http://fund.eastmoney.com/002209.html,0.27,6.139999999999996,3.781512605042019
1938,http://fund.eastmoney.com/002211.html,0,8.58,0
1939,http://fund.eastmoney.com/002212.html,0,8.430000000000001,0
1940,http://fund.eastmoney.com/002213.html,0,1.78,0
1941,http://fund.eastmoney.com/002214.html,0,88.11000000000003,0
1945,http://fund.eastmoney.com/002220.html,0.17,10.149999999999997,1.5246636771300452
1946,http://fund.eastmoney.com/002221.html,0.75,20.540000000000013,3.4818941504178254
1947,http://fund.eastmoney.com/002222.html,0,23.72,0
1948,http://fund.eastmoney.com/002223.html,31.89,98.61999999999996,32.01164424814296
1949,http://fund.eastmoney.com/002224.html,3.42,41.400000000000006,8.066037735849056
1951,http://fund.eastmoney.com/002226.html,0,12.180000000000001,0
1950,http://fund.eastmoney.com/002225.html,0,12.180000000000001,0
1952,http://fund.eastmoney.com/002227.html,0,26.38000000000001,0
1953,http://fund.eastmoney.com/002228.html,0,26.38000000000001,0
1954,http://fund.eastmoney.com/002229.html,0.04,85.72000000000004,0.046125461254612525
1955,http://fund.eastmoney.com/002230.html,25.39,129.42,19.46787302560957
1956,http://fund.eastmoney.com/002231.html,0,29.260000000000005,0
1957,http://fund.eastmoney.com/002232.html,0,29.260000000000005,0
1958,http://fund.eastmoney.com/002233.html,0,20.03000000000001,0
1961,http://fund.eastmoney.com/002236.html,4.09,91.16000000000007,4.437934027777774
1962,http://fund.eastmoney.com/002237.html,0.07,9.42,0.671785028790787
1963,http://fund.eastmoney.com/002238.html,1.3699999999999999,3.2300000000000004,32.38770685579196
1964,http://fund.eastmoney.com/002239.html,1.3699999999999999,3.2300000000000004,32.38770685579196
1967,http://fund.eastmoney.com/002242.html,0,5.07,0
1969,http://fund.eastmoney.com/002244.html,0,83.84000000000003,0
1974,http://fund.eastmoney.com/002249.html,0,2.7300000000000004,0
1975,http://fund.eastmoney.com/002250.html,6.1,82.08000000000003,7.342320654790561
1976,http://fund.eastmoney.com/002251.html,7.109999999999999,87.85000000000005,8.002250984805848
1977,http://fund.eastmoney.com/002252.html,2.03,76.13000000000004,2.631920134837286
1981,http://fund.eastmoney.com/002256.html,1.49,94.39999999999999,1.5618448637316564
1983,http://fund.eastmoney.com/002259.html,5.22,81.69000000000001,6.3127343088644325
1985,http://fund.eastmoney.com/002261.html,0,16.660000000000004,0
1986,http://fund.eastmoney.com/002262.html,0,16.660000000000004,0
1987,http://fund.eastmoney.com/002263.html,3.5499999999999994,94.4800000000001,3.7180561374109713
1988,http://fund.eastmoney.com/002264.html,2.25,86.97000000000006,2.557690121632373
1991,http://fund.eastmoney.com/002269.html,0.38999999999999996,68.21000000000004,0.5635023840485475
1993,http://fund.eastmoney.com/002271.html,0,3.5500000000000003,0
1994,http://fund.eastmoney.com/002272.html,1.3800000000000001,66.29,2.0508247882300488
1995,http://fund.eastmoney.com/002273.html,0,24.570000000000007,0
2002,http://fund.eastmoney.com/002280.html,0,5.210000000000001,0
2003,http://fund.eastmoney.com/002281.html,0,0.8099999999999998,0
2004,http://fund.eastmoney.com/002282.html,0,1.15,0
2010,http://fund.eastmoney.com/002288.html,0,6.6000000000000005,0
2011,http://fund.eastmoney.com/002290.html,0,9.69,0
2012,http://fund.eastmoney.com/002291.html,0,1.5999999999999999,0
2013,http://fund.eastmoney.com/002292.html,0,4.93,0
2014,http://fund.eastmoney.com/002293.html,0.09,9.819999999999993,0.8317929759704257
2015,http://fund.eastmoney.com/002294.html,0,10.31,0
2016,http://fund.eastmoney.com/002295.html,0,5.4399999999999995,0
2017,http://fund.eastmoney.com/002296.html,0,7.639999999999998,0
2018,http://fund.eastmoney.com/002297.html,0,43.849999999999994,0
2021,http://fund.eastmoney.com/002300.html,1.1400000000000001,94.27999999999997,1.1964735516372802
2022,http://fund.eastmoney.com/002301.html,0.8,10.35,7.048458149779736
2024,http://fund.eastmoney.com/002303.html,0,66.72,0
2025,http://fund.eastmoney.com/002304.html,0,0.44,0
2027,http://fund.eastmoney.com/002306.html,0,11.250000000000002,0
2028,http://fund.eastmoney.com/002307.html,0,56.61000000000002,0
2029,http://fund.eastmoney.com/002308.html,0.13,12.109999999999982,0.9916094584286818
